object_id,category,course_id,size_mb,tier_static,freq_7d,recency_days,assoc_score,access_cnt_next_7d,label_hot_next_7d
f42e33e3ce42b5b8,assignment,facd0db042a6880c,1.744,warm,0,296,0.0781,0,0
68dce5d3fd8005b4,course_material,c0caefb8b1a4ccef,93.145,warm,0,605,0.0284,0,0
f133a9ae69d8513d,assignment,ed1b15fcf854c750,7.059,warm,1,7,0.0483,0,0
7b02751d9fb9fc95,course_material,c57d15778e5aab79,8.551,hot,0,999,0.018,0,0
0ff2fd909221eaf0,exam_material,ace519f0040ddb57,5.122,warm,0,999,0.0188,0,0
283795e755fdfa06,system_log,,108.663,warm,0,999,0.0,0,0
e52aaa82e0adbcd1,course_material,c47900dbc0e95cfe,4.677,hot,0,999,0.0357,0,0
48768ee1e1627732,course_material,16b813329acd83c5,5.698,hot,0,9,0.039,0,0
1677e1e2426e9860,assignment,a89bd2da427906fb,136.84,warm,0,0,0.0309,0,0
f56fcc6d6cdbf0f6,course_material,47af400cd250aa1b,95.004,warm,1,3,0.0976,0,0
08910597bf070e6f,course_material,a7637e7599c9e092,0.845,hot,0,0,0.0262,0,0
77d5ae55f6d1484c,course_material,e3d7132fc56c8b3b,5.265,hot,0,0,0.0541,0,0
97a8c1eb9fb92390,exam_material,a5c2b9662e60d3c0,7.036,warm,0,999,0.0203,0,0
82c7b5b84db6f03b,assignment,734ee4c63343e7ab,5.191,warm,0,0,0.0365,1,1
a6940e090228c00c,course_material,eb29824e09b09b08,109.323,warm,0,787,0.0203,0,0
eb52a884b9137da3,media,9c83efb51e845c9d,8.786,warm,0,675,0.0331,0,0
4368d51ca46e97ca,media,42868bfb3fd8394e,3.63,warm,0,0,0.0258,0,0
06ca2f85130bd922,archive,,1.869,warm,0,22,0.0,0,0
0fcfdffaebce4384,system_log,,106.358,warm,0,0,0.0,0,0
cc625325bd563085,course_material,da76bcc8f4bc025b,4.877,hot,0,337,0.0074,0,0
69d65cb5c759e6c0,media,a5c2b9662e60d3c0,137.219,warm,0,0,0.0203,0,0
fb627308c6f2446c,assignment,e071d15a8a7b6a14,52.747,warm,0,547,0.0254,0,0
763b15b699e2f537,exam_material,4558b3561c62c313,7.213,warm,0,11,0.0354,0,0
db38e9d05de97384,grades,5ccaed55abe3ffdc,74.549,warm,1,0,0.0372,0,0
f768404f6974710b,system_log,,13.386,hot,0,45,0.0,0,0
8e0a6e8cb06d1db0,assignment,b8a382116cef6f0f,2053.015,cold,0,0,0.0284,0,0
123edeafabdb2999,assignment,a5c2b9662e60d3c0,138.952,warm,1,6,0.0203,0,0
f5d17d4de57c88a6,archive,,3.234,warm,1,5,0.0,0,0
4b8277123d3f2123,exam_material,7f4ef957d1d89ab6,10.613,warm,0,0,0.0254,0,0
09682a8e4097a3d9,course_material,a5c2b9662e60d3c0,2.874,hot,0,0,0.0203,1,1
e18d96e62772e849,assignment,5a2121589ae73c72,2.111,warm,0,10,0.0475,0,0
e8a114ab4820ecce,assignment,b8a382116cef6f0f,459.384,cold,0,0,0.0284,0,0
dab87f99a8cf1012,media,1514acdea4b17a47,3.19,warm,0,550,0.0626,0,0
b84b9ee5e6839b4f,course_material,c4ec220862c2342c,4.182,hot,0,0,0.0372,0,0
181369425e88e07c,assignment,e9bd82c2fe6ff3ff,1.764,warm,0,23,0.056,0,0
14ed7a997deb1c40,course_material,5d40daa4950f6a73,7.281,hot,1,0,0.0144,0,0
2ede12342d38503a,course_material,16c28278acd57802,52.157,warm,0,13,0.0158,0,0
622c3a0ad8e62638,course_material,ea167491bafd6574,569.276,cold,0,62,0.0343,0,0
4cb3f776ef100568,system_log,,8.842,hot,0,61,0.0,0,0
9f6b6a7ecdb79ea6,course_material,90eae1b970a0a5e5,14.278,hot,0,260,0.0262,0,0
2da74e6bec69cc92,course_material,2045b10062032292,9.209,hot,0,0,0.0339,0,0
e78de1247cb02326,course_material,facd0db042a6880c,1445.863,cold,0,8,0.0781,0,0
694a293625855d3e,media,da76bcc8f4bc025b,130.754,warm,0,31,0.0074,0,0
1d1ee18997a8713d,course_material,b89f422d8a9f62ac,9.738,hot,1,1,0.021,0,0
9c5e16f2b03228b5,media,c3766368c2551bed,4.458,warm,0,11,0.0195,0,0
9b4fec9f2f611066,course_material,eb29824e09b09b08,4.217,hot,0,0,0.0203,1,1
134689429a40370f,media,3ad0c0074adf9ddc,2.864,warm,0,38,0.0343,0,0
a8d95dd53fc9b167,assignment,e1bd207c90ad85ef,6.095,warm,0,303,0.0188,0,0
0269da9b2052c364,assignment,ad783e60ac2607ce,21.017,warm,0,738,0.0239,0,0
9a56a66a0cf74e7c,course_selection_data,ea1c483d095f25d7,7.423,hot,0,999,0.0438,0,0
87bd9a275a94d1af,course_selection_data,f5662b6d122d8f5b,593.774,cold,0,999,0.0328,0,0
3e25eb3dc331dd87,course_material,571a4b973a2dc01d,9.159,hot,0,0,0.0575,0,0
68b6ae7dd00260f1,media,4aed653dd3d2d86e,0.576,warm,0,349,0.0236,0,0
385d7bfe5d1ee8c0,archive,,18.683,warm,0,42,0.0,0,0
2cec0bb8ed212794,system_log,,227.482,warm,0,17,0.0,0,0
93cdf431b75b5913,system_log,,1.36,hot,0,0,0.0,0,0
46f77b173e10cf88,system_log,,2.098,hot,0,0,0.0,1,1
6560e6e1a579c301,media,44301c57119a4762,128.054,warm,0,0,0.046,0,0
7ff9afa6003e17cf,media,5a2121589ae73c72,32.348,warm,0,0,0.0475,0,0
eeac3745f20b4bee,archive,,86.082,warm,0,25,0.0,0,0
1a0f8d36814f6ab7,assignment,8632e76d6f0cf7f8,4.14,warm,0,645,0.0453,0,0
7a5a73370c80e408,media,9067bea7b6dab176,0.496,warm,0,999,0.0254,0,0
0aa5dbf11e83b202,course_material,905b73469fcb56db,5.517,hot,0,39,0.0681,0,0
5824816ef3fe6e31,course_material,e1bd207c90ad85ef,2.984,hot,0,504,0.0188,0,0
6e633ea37a5c3f95,assignment,4b0ccc6d9f816453,3.533,warm,1,0,0.0494,0,0
f9b76754571d0bb2,media,571a4b973a2dc01d,46.652,warm,0,999,0.0575,0,0
d3a0ff9b96ead3b8,assignment,9e23419af015ecb3,90.283,warm,0,9,0.0232,0,0
d75d93402cf7199c,assignment,73913dd5aaafbe3e,1.149,warm,0,0,0.0453,1,1
5254a9311fbb5f90,course_material,a219e796a9bd3c17,6.115,hot,0,999,0.021,0,0
5da20fd6fee3ac83,course_material,1bec4f70b5f55e86,5.817,hot,0,0,0.1348,0,0
d57d91bc22d708c3,assignment,ebda7aa381564c63,5.608,warm,0,10,0.035,0,0
3ee9cb98204b75dd,course_material,af8389cbb937077f,13.936,hot,0,0,0.0177,0,0
2c0e3bb32392afc6,course_material,10061a32f07d6e64,32.448,hot,0,164,0.0203,0,0
712f6ab7369a3d9b,course_selection_data,cc32e4da043d2b80,8.683,hot,0,999,0.0225,0,0
0735d95b0264a576,course_material,a7637e7599c9e092,7.212,hot,1,0,0.0262,0,0
ab8b709e2e2e4840,system_log,,50.684,warm,0,579,0.0,0,0
7caf428943e753f4,course_selection_data,414fc03289ed9088,3.042,hot,0,64,0.0343,0,0
28082de3e2e5e28b,assignment,5ccaed55abe3ffdc,15.032,warm,0,33,0.0372,0,0
9a661cbcbac6467f,course_material,453162f3a847a710,4.722,hot,0,15,0.1492,0,0
df59a111e142e7df,archive,,23.142,warm,0,999,0.0,0,0
0a8b0dff443c1e42,media,65298a2b28dcfa1e,71.95,warm,0,11,0.056,0,0
4d38bb421d3d2238,assignment,4558b3561c62c313,21.93,warm,0,11,0.0354,0,0
17ca22db51a857ed,archive,,3.292,warm,1,3,0.0,0,0
a0b9c3e12c5fc018,assignment,8632e76d6f0cf7f8,2.57,warm,1,2,0.0453,0,0
14def40f9f99ede4,media,80ee204f4fa5ae48,15.458,warm,0,794,0.0239,0,0
e8b11d57b4f96ba9,course_material,85df5c636c5dca24,5.684,hot,0,0,0.039,0,0
2d545f63eb3db9f1,media,734ee4c63343e7ab,117.617,warm,0,37,0.0365,0,0
5431ab325c001023,media,0eb45c13ab06ea00,2.463,warm,0,0,0.0508,0,0
efcd95de2e84e0b0,course_material,4f37a4e4f88f03f2,17.358,hot,0,0,0.0372,1,1
e221452a2ccddd93,course_material,a04ed6ee985d5e5d,1.674,hot,0,9,0.0413,0,0
9c2117fea179b14e,course_material,ea1c483d095f25d7,8.424,hot,0,166,0.0438,0,0
6dfdab8f644730ae,system_log,,47.714,warm,0,0,0.0,0,0
59388046293d8100,system_log,,0.554,hot,1,2,0.0,0,0
32cfa80c03780e96,media,1514acdea4b17a47,8.914,warm,0,999,0.0626,0,0
2017ea0511acbf26,system_log,,15.872,hot,0,64,0.0,0,0
5e2bf6e7a303df90,course_material,be96b3b644b24007,7.008,hot,0,0,0.0471,0,0
1abe07b36940e976,course_material,a7d6eb92e216d6bc,3.861,hot,0,8,0.0273,0,0
2153e962d7814a52,media,2f886df320b2a187,16.863,warm,0,141,0.0317,0,0
a54e18a33abb2a93,exam_material,04cc333ee6cf3edb,29.02,warm,0,739,0.0331,0,0
6b5ede5102a01525,grades,a89bd2da427906fb,45.264,warm,0,999,0.0309,0,0
eccc208f21228c25,course_material,67fe051b3bc725ba,591.692,cold,0,999,0.0236,0,0
27863579815e2cd8,course_material,d053a538b3cac7db,3.318,hot,0,384,0.0354,0,0
9457178a94989da3,media,d489ae66a6688343,11.204,warm,0,37,0.049,0,0
a27d9fd02524705b,media,0369c88da0a3b814,1.042,warm,0,19,0.018,0,0
1c9e853979688968,course_material,571a4b973a2dc01d,3.511,hot,1,0,0.0575,0,0
f5bb0f4824bf90ce,media,cea688b9a6d67583,2.376,warm,1,0,0.1083,0,0
6c3edab7b1697eec,assignment,1bec4f70b5f55e86,6.438,warm,0,387,0.1348,0,0
4be97807e64d1e6d,system_log,,10.685,hot,0,60,0.0,0,0
e7152a53445ccad6,assignment,ccbd83b2e1fb03b9,8.16,warm,0,226,0.025,0,0
5218c96c07c5fdfe,system_log,,101.218,warm,0,999,0.0,0,0
ecacc6cbc54a7f48,system_log,,25.324,hot,0,0,0.0,0,0
48e84094ee23611f,media,65298a2b28dcfa1e,5.008,warm,0,0,0.056,0,0
6256f576681c5a9b,assignment,86cd05b4dc69d310,10.884,warm,0,999,0.0192,0,0
e79914224a46b3ab,assignment,16c3894a6f74a960,6.724,warm,0,0,0.0306,0,0
93fedb4c54f1f210,media,b8a382116cef6f0f,2.094,warm,0,0,0.0284,0,0
8217cd49c87edbeb,course_material,4aed653dd3d2d86e,5.435,hot,0,24,0.0236,0,0
2c1dda0edf01bbd4,course_selection_data,42868bfb3fd8394e,2.763,hot,1,0,0.0258,0,0
9b1c1df2b556eaa2,course_material,f5662b6d122d8f5b,13.721,hot,0,22,0.0328,0,0
fb2286e80b03fb00,grades,4f37a4e4f88f03f2,49.675,warm,0,304,0.0372,0,0
cbfb844835dd5d1a,media,6edbdb7c5523a59d,3.544,warm,0,25,0.0158,0,0
79e7d88e6b04ff96,archive,,70.191,warm,0,999,0.0,0,0
9cfa9e926a7cfede,course_material,904721d37234817c,2.58,hot,0,16,0.0199,0,0
4b16308385c9fe9a,archive,,4.367,warm,0,999,0.0,0,0
0e94aac762184934,course_material,16801465dd7ada51,7.879,hot,1,7,0.0203,0,0
3a0a7b3234d60093,course_material,65298a2b28dcfa1e,3.389,hot,0,17,0.056,0,0
17e86576c702c1c5,course_material,b8fb82845a12f89e,4.492,hot,0,0,0.0232,1,1
bb4ac3142e224d7d,course_material,ed1b15fcf854c750,0.966,hot,0,999,0.0483,0,0
35769ff35b18c555,assignment,7f4ef957d1d89ab6,4.234,warm,0,0,0.0254,0,0
337af75720886114,assignment,eb8855d0fd523e13,7.318,warm,0,36,0.0147,0,0
7e1881cb6ff7f25d,system_log,,2.523,hot,0,145,0.0,0,0
aa44ec39a55e4a27,course_material,6b853ea18685d4d0,2.792,hot,0,0,0.0228,0,0
89a3dd5fdb9ab745,grades,b52ae67d09e242c1,3.651,hot,0,521,0.0158,0,0
efc934ede3794cfd,course_material,a8c38132fabd2ef8,2.849,hot,0,0,0.0387,0,0
d2c9d6b63d31f905,assignment,00af4dae5788ea8a,5.307,warm,0,24,0.0516,0,0
d58155cbfa3c698f,course_material,ebda7aa381564c63,1.401,hot,0,546,0.035,0,0
48894ff6294e21bc,assignment,9067bea7b6dab176,516.549,cold,0,31,0.0254,0,0
a29d1771f96c33f3,course_material,16801465dd7ada51,2.061,hot,0,0,0.0203,0,0
68a86e14b33655be,course_material,7323f444df5a6c4a,4.177,hot,0,0,0.0416,1,1
53734e9c223eda5b,assignment,ce2da181e736d848,10.62,warm,0,313,0.0276,0,0
41b9d0a48eb9724a,course_material,5a2121589ae73c72,2.387,hot,0,999,0.0475,0,0
4408ded4bcbd30a1,assignment,f5662b6d122d8f5b,14.494,warm,0,0,0.0328,1,1
350ca0b39dbc1f5f,course_material,4e3a635cec6cfd05,4.722,hot,0,0,0.0398,0,0
b552f7d753defe07,course_material,78332598bcf3c64a,7.424,hot,0,0,0.0313,0,0
74089b7ecb5f0e66,course_material,d489ae66a6688343,10.52,hot,0,37,0.049,0,0
b62bcec13995ed71,media,46c7799ed9b1c3ad,597.893,cold,0,0,0.0199,0,0
5cbed01f8a6338bc,assignment,2d7e8125d8eb7688,2.25,warm,0,0,0.0442,0,0
bfdd2440310d1a63,archive,,7.794,warm,0,15,0.0,0,0
9e5fb7eb09e8f2aa,media,e3d7132fc56c8b3b,9.279,warm,0,999,0.0541,0,0
0b4009cc94eab6fd,course_selection_data,ea167491bafd6574,2.116,hot,0,252,0.0343,0,0
ce147b2aae77b8e2,exam_material,9e23419af015ecb3,8.168,warm,0,999,0.0232,0,0
7c2c46862763e69f,media,0eb45c13ab06ea00,3.087,warm,0,999,0.0508,0,0
ecd39632a17d3e83,course_material,1cb13ec9b34abfa2,2.228,hot,1,6,0.0538,0,0
01c50bfb45edf765,assignment,e834f61ba1a3cef5,1.113,warm,0,326,0.0232,0,0
29e5bbd56608bc67,course_material,21594e5a92cee062,2.972,hot,0,31,0.0221,0,0
4fcdaf06e0ff5b5f,media,41b9801fb8f8d58b,1.918,warm,0,32,0.0324,0,0
d1f9366754cd58ae,assignment,ace519f0040ddb57,4.07,warm,0,11,0.0188,0,0
7b316a5d68f23c8c,assignment,ed1b15fcf854c750,22.835,warm,0,529,0.0483,0,0
4941a524627f689a,media,5ccaed55abe3ffdc,4.221,warm,0,144,0.0372,0,0
0368305b72fcd014,course_material,41b9801fb8f8d58b,7.239,hot,0,0,0.0324,0,0
a3f4463780ba6e93,course_material,3cf10b7f4b046d68,5.645,hot,1,3,0.0221,0,0
3b42ed330de6e12c,assignment,0c7f63d243def603,8.833,warm,0,14,0.0365,0,0
909a71bdf52becbd,media,d414b2bc2db72d44,10.538,warm,0,0,0.0298,0,0
d3aec2accfb74f23,system_log,,6.592,hot,1,4,0.0,0,0
3b5ed83f10c58f79,assignment,b8a382116cef6f0f,4.938,warm,0,0,0.0284,1,1
bf8e3085d3a3878c,assignment,c13ed9ad1de59a20,14.344,warm,1,0,0.0365,0,0
85fa243ad790227d,media,313f4a2d57b23755,4.942,warm,0,0,0.0313,1,1
be414034810bcdaa,assignment,ebda7aa381564c63,64.239,warm,0,29,0.035,0,0
8254103d8e3f141e,media,734ee4c63343e7ab,1.435,warm,1,0,0.0365,0,0
5204776dbb76329f,system_log,,5.758,hot,0,0,0.0,0,0
d9ccc4b8be9fb13a,course_material,be596d11ed3a15eb,4.363,hot,0,16,0.0258,0,0
70a3227104b665ef,course_selection_data,1514acdea4b17a47,2.574,hot,0,59,0.0626,0,0
ecebe6a5d71d7aa2,assignment,92998c14935b8b6e,3.598,warm,0,19,0.0302,0,0
5bebcf415f65d0d9,grades,509f5da381db8ff8,1.433,hot,0,0,0.0243,0,0
b84d022b0059b60e,system_log,,2.065,hot,0,12,0.0,0,0
f1534744385c4c51,assignment,c4ec220862c2342c,506.413,cold,0,606,0.0372,0,0
2a2901ff6c5c8744,course_material,ff908f573ba3e326,7.701,hot,0,0,0.0214,0,0
4d90e9b60ac5b6cf,course_material,8632e76d6f0cf7f8,1.863,hot,2,0,0.0453,3,1
839ad008780a81a0,exam_material,df07e71c81471091,1.646,warm,0,0,0.0214,0,0
355dda02f7ae7e88,course_material,7323f444df5a6c4a,14.376,hot,0,0,0.0416,1,1
61b4a2d198fa36ff,media,ea6efc6e46946428,2.488,warm,0,0,0.0239,0,0
231b25cd2c03b86d,archive,,5.065,warm,0,999,0.0,0,0
688f5f94849e681b,course_material,4afa3e3588323fe0,11.278,hot,1,0,0.053,0,0
b8c09c5612d7064e,course_material,92998c14935b8b6e,106.344,warm,0,999,0.0302,0,0
8bb1884f7349c257,media,6edbdb7c5523a59d,2.056,warm,0,0,0.0158,0,0
542f56bb749f6213,assignment,c2e92f86d2f15aca,4.375,warm,0,17,0.1444,0,0
01785585a3105a89,course_material,6509e55b2e67f798,8.19,hot,0,0,0.0147,0,0
d4c49df9799a9115,exam_material,4afa3e3588323fe0,7.669,warm,1,1,0.053,0,0
610e12204a68b223,course_selection_data,be96b3b644b24007,1.748,hot,0,59,0.0471,0,0
14baaab42b3c8154,exam_material,8632e76d6f0cf7f8,4.596,warm,0,999,0.0453,0,0
6e7354ecb6a9b7a9,course_material,c9782ac56a6553f9,150.831,warm,0,999,0.1271,0,0
8e99efa459e768a8,archive,,2.746,warm,0,11,0.0,0,0
26cbf5d714958acd,system_log,,95.837,warm,0,40,0.0,0,0
5839918be1d20389,archive,,5.571,warm,0,999,0.0,0,0
06c5466eea19f977,course_selection_data,16b813329acd83c5,3.582,hot,0,613,0.039,0,0
96dfcd1aa72e4e43,assignment,313f4a2d57b23755,4.6,warm,0,0,0.0313,0,0
d6a6af1e73e5ca0d,archive,,172.637,warm,0,999,0.0,0,0
78a622041750cd1e,course_material,e071d15a8a7b6a14,120.891,warm,0,0,0.0254,0,0
e48c3aa28a82f22d,course_material,41b9801fb8f8d58b,12.015,hot,0,0,0.0324,0,0
41ae071a88463413,media,d8351b48502d1aca,14.471,warm,1,3,0.0398,0,0
1bd4cfd3804c78c4,course_selection_data,006d1f148aff6db1,11.998,hot,0,253,0.07,0,0
780a7c02f2f2113a,course_material,905b73469fcb56db,2.632,hot,0,18,0.0681,0,0
768221f783a562b2,assignment,00af4dae5788ea8a,7.543,warm,0,0,0.0516,0,0
2c9dd1dd14c636d5,course_material,734ee4c63343e7ab,4.773,hot,0,0,0.0365,0,0
7924f67cf1e83da0,course_material,46c7799ed9b1c3ad,1.261,hot,1,0,0.0199,0,0
8d4632499e3cf32b,media,3204dae24a16c94d,89.13,warm,0,999,0.0114,0,0
5c594f64a8c422bf,course_material,c4ec220862c2342c,10.968,hot,1,0,0.0372,0,0
c262ee7e3a5a96b4,system_log,,2.834,hot,3,0,0.0,3,1
34dec2034bed38c0,assignment,cea688b9a6d67583,8.782,warm,0,0,0.1083,0,0
dc901c5c6d012cd6,course_material,3ad0c0074adf9ddc,2.235,hot,0,0,0.0343,0,0
821a51cc9621993a,archive,,1.729,warm,0,26,0.0,0,0
98a84f4ecec340bc,system_log,,2.691,hot,0,0,0.0,0,0
beb9edb75aa696e7,course_material,25fb5f44e017c692,4.147,hot,0,0,0.0192,0,0
f8b5aeaff7557ce0,course_material,453162f3a847a710,583.831,cold,0,0,0.1492,0,0
1c03bef06dd25752,course_material,b8a382116cef6f0f,13.632,hot,0,999,0.0284,0,0
461e9fffac9929f3,exam_material,6509e55b2e67f798,3.975,warm,0,0,0.0147,0,0
020d62287498987d,media,2045b10062032292,8.672,warm,0,60,0.0339,0,0
6994fadbe4a302d2,archive,,74.222,warm,0,999,0.0,0,0
a928b5519e9a0b6c,assignment,2f886df320b2a187,5.57,warm,0,221,0.0317,0,0
eb37c214ad22d4a9,assignment,00af4dae5788ea8a,9.04,warm,0,0,0.0516,1,1
4861149889889eb2,system_log,,2.169,hot,0,0,0.0,0,0
df9ec6b6d5a4278e,course_material,d32a0f2130dd0b97,8.703,hot,0,505,0.0173,0,0
d430997704f3f55d,course_material,b8a382116cef6f0f,6.209,hot,2,0,0.0284,0,0
186a63135bd10682,exam_material,1514acdea4b17a47,3.233,warm,0,999,0.0626,0,0
a8728b38a45204c8,assignment,5a625c1d746e4c96,11.938,warm,0,999,0.0328,0,0
d7214d3095957ba1,archive,,613.761,cold,0,37,0.0,0,0
d8c35015c1198335,media,2045b10062032292,7.097,warm,0,59,0.0339,0,0
c58e99cec27d0c39,course_material,facd0db042a6880c,152.387,warm,0,26,0.0781,0,0
9dfca94b2ff70a7c,course_material,ea167491bafd6574,2.715,hot,0,17,0.0343,0,0
1ab2f78173df9a0e,course_material,99f50e96f7fcfbe0,60.454,warm,1,2,0.0103,0,0
7cb2569f5216ba32,assignment,7dcd0b7f5c539a77,5.93,warm,0,36,0.0225,0,0
f315a6860bae52d9,assignment,0c7f63d243def603,11.958,warm,0,430,0.0365,0,0
b35fce2368cc498d,archive,,9.963,warm,0,999,0.0,0,0
255273952c010062,course_material,d489ae66a6688343,443.088,cold,0,0,0.049,0,0
739061d295dd21fa,assignment,3eb1b71d66eef466,3.326,warm,0,0,0.018,1,1
639f14546f9e1d66,course_material,a04ed6ee985d5e5d,94.183,warm,1,3,0.0413,0,0
983fc594029070c8,course_material,15130a0f00967ac5,66.609,warm,0,0,0.0707,0,0
c47beed600685311,course_material,2d7e8125d8eb7688,41.077,warm,0,30,0.0442,0,0
31090faa97e06a41,grades,6509e55b2e67f798,10.735,hot,0,0,0.0147,1,1
80ceb4884052c37c,course_material,85df5c636c5dca24,62.305,warm,0,0,0.039,1,1
9ec3368d88f9ab30,media,2c82cc69703b0375,19.649,warm,0,999,0.039,0,0
510c3ea3b277121e,course_material,6f685b094708f0b9,30.457,hot,1,0,0.0188,0,0
be1e5b351496166b,system_log,,3.694,hot,0,425,0.0,0,0
4b550c2fe33719e2,course_material,c4ec220862c2342c,8.733,hot,0,0,0.0372,0,0
faa7052eb6d19572,course_material,a04ed6ee985d5e5d,5.943,hot,0,999,0.0413,0,0
d80a21e1079f2f5e,course_material,cea688b9a6d67583,2.107,hot,1,0,0.1083,0,0
06bdf2515c621f4b,archive,,63.734,warm,0,999,0.0,0,0
814dd7d2e0b5f268,archive,,4.41,warm,0,564,0.0,0,0
24c90e8485716dc8,course_material,41a30ea4acf8e23c,14.859,hot,0,0,0.0313,0,0
a26910ac05151ce8,system_log,,8.837,hot,0,0,0.0,0,0
b417fa0ad556745c,grades,0eb45c13ab06ea00,3.764,hot,0,0,0.0508,0,0
11f7f530e229dd8b,media,a7637e7599c9e092,2.441,warm,0,0,0.0262,0,0
ee944f8cfd378956,media,10d9b448e2877062,1.462,warm,0,23,0.0424,0,0
3a36bdc1b902ce28,assignment,8bd851da6e564289,317.739,warm,1,4,0.0188,0,0
0fd8086e9c2817a0,media,facd0db042a6880c,74.779,warm,1,4,0.0781,0,0
a0919baed9219542,course_material,73aef6cbddf3cde2,2.258,hot,0,16,0.0236,0,0
aef91b8bdb8715bd,course_material,2c82cc69703b0375,2.035,hot,0,0,0.039,0,0
0e60edc0643d95c9,exam_material,97830a98ab463399,3.881,warm,0,999,0.0317,0,0
117c42e118e6a5a1,course_material,cc32e4da043d2b80,8.988,hot,0,0,0.0225,1,1
268900444d671bf8,course_material,321454a6a5662c85,13.173,hot,1,4,0.0162,0,0
f3b766c4e9670b2e,course_material,c2e92f86d2f15aca,4.558,hot,0,360,0.1444,0,0
905598273eda7ae9,course_material,fe14fcf289decc72,7.037,hot,0,0,0.1963,0,0
ee60b9eeb2b2832a,media,8a8b7e88b52d90f7,8.26,warm,0,19,0.0361,0,0
3ad6adb9aff3d699,assignment,ea167491bafd6574,2.266,warm,0,999,0.0343,0,0
6bb277890757c65d,media,1b0b3b46bbcefb4d,3.69,warm,0,593,0.0195,0,0
d3c2c1bdde863814,media,7323f444df5a6c4a,100.693,warm,0,43,0.0416,0,0
4b83ae06030b8619,media,c2e92f86d2f15aca,7.472,warm,0,36,0.1444,0,0
15e950fea1d426e7,course_material,925c43819a14ca15,1.552,hot,0,18,0.0508,0,0
f26e28068529385a,system_log,,11.338,hot,0,253,0.0,0,0
79c71ab78e97cca2,media,6f685b094708f0b9,8.284,warm,0,22,0.0188,0,0
bd2ddcce0b340a15,media,c47900dbc0e95cfe,5.396,warm,0,32,0.0357,0,0
b37e5601f5408f7f,grades,509f5da381db8ff8,140.172,warm,0,312,0.0243,0,0
e11b8896011bc4ba,system_log,,7.556,hot,0,24,0.0,0,0
8a353209537fb95e,media,8632e76d6f0cf7f8,3.099,warm,1,0,0.0453,0,0
8f9b9f8acd77bd09,course_material,4afa3e3588323fe0,49.66,warm,1,5,0.053,0,0
6e47c30c9d8ad6c8,system_log,,3.593,hot,0,16,0.0,0,0
caf4ce70fd82f88c,system_log,,2.935,hot,0,999,0.0,0,0
8edacab241fabe9c,assignment,8528d71804a08a5f,6.523,warm,0,0,0.0302,0,0
d82e1c72ac4bcce4,media,be96b3b644b24007,2.887,warm,0,0,0.0471,0,0
5fc0cc861d1b341e,course_material,6b853ea18685d4d0,5.015,hot,0,999,0.0228,0,0
02c1eda867d900e9,media,50ab41c2d1c3e0af,9.483,warm,1,0,0.0214,0,0
e7b5247fe82fc35f,course_material,42868bfb3fd8394e,4.232,hot,0,37,0.0258,0,0
cb800c3309bf670e,assignment,006d1f148aff6db1,13.489,warm,1,1,0.07,0,0
3f88d878c939bd9e,media,87c843a9dd319456,1179.593,cold,0,36,0.0298,0,0
6350cd1b25578188,course_material,1c2ae742e8a3617e,2.125,hot,0,41,0.0206,0,0
0d1d9202ea277dd7,exam_material,d414b2bc2db72d44,4.69,warm,0,999,0.0298,0,0
79735082d6767a14,grades,1c2ae742e8a3617e,115.544,warm,0,17,0.0206,0,0
8dec6d83ccb83981,system_log,,76.931,warm,0,0,0.0,0,0
d6ab27a780e5989b,media,8cf15ad3b95918a7,17.51,warm,0,15,0.0085,0,0
dfdc31bd3d3ca617,assignment,9067bea7b6dab176,81.067,warm,0,230,0.0254,0,0
b53a74c01300aadc,assignment,4fc300301db590a0,66.72,warm,2,0,0.0379,0,0
f7a13def4b1b699e,exam_material,b9ad23577f2a7d16,135.84,warm,0,0,0.0099,0,0
373951ae2f6083fc,system_log,,2.181,hot,0,25,0.0,0,0
e341022824104bfb,assignment,571a4b973a2dc01d,6.044,warm,0,11,0.0575,0,0
b5e244c860633d8d,assignment,cea688b9a6d67583,71.17,warm,0,418,0.1083,0,0
394afd239f40bb2e,course_selection_data,ea167491bafd6574,32.053,hot,0,999,0.0343,0,0
c65bd471168662db,assignment,33dee8aea0e85b92,17.661,warm,0,999,0.0582,0,0
826937a283b08746,course_material,b9ad23577f2a7d16,10.051,hot,0,0,0.0099,1,1
778b23babc0d9c54,course_material,2b4e3674e2cb461a,5.837,hot,0,25,0.0387,0,0
c0853736e18f9a86,course_material,97830a98ab463399,4.816,hot,0,0,0.0317,0,0
fed506ba87bb9166,media,1514acdea4b17a47,2.059,warm,0,17,0.0626,0,0
f729d89d06e7ddc9,assignment,2306ffc537533f15,2.283,warm,0,25,0.0206,0,0
6f9ef80cfb4bd31a,assignment,be596d11ed3a15eb,5.988,warm,0,66,0.0258,0,0
1a0875ca2ee72f92,course_material,509f5da381db8ff8,5.773,hot,0,13,0.0243,0,0
b1dbc9d97c1d560d,course_material,e1a10ce4c1244cdc,31.507,hot,0,999,0.0217,0,0
6b9c1ff5f48c13fe,assignment,5a90572283e45a1f,4.611,warm,0,31,0.0262,0,0
7692d60ce1e2fd66,course_material,ce2da181e736d848,112.805,warm,0,0,0.0276,1,1
aa1c10768376b393,assignment,313f4a2d57b23755,4.34,warm,0,37,0.0313,0,0
374e664156e9c407,course_material,80ee204f4fa5ae48,2.598,hot,1,0,0.0239,3,1
