method,sample_id,latency_ms
DQN-MFD,12321,41.2
DQN-MFD,12322,41.2
DQN-MFD,12323,41.21
DQN-MFD,12324,41.21
DQN-MFD,12325,41.21
DQN-MFD,12326,41.22
DQN-MFD,12327,41.22
DQN-MFD,12328,41.23
DQN-MFD,12329,41.23
DQN-MFD,12330,41.23
DQN-MFD,12331,41.24
DQN-MFD,12332,41.24
DQN-MFD,12333,41.24
DQN-MFD,12334,41.25
DQN-MFD,12335,41.25
DQN-MFD,12336,41.26
DQN-MFD,12337,41.26
DQN-MFD,12338,41.27
DQN-MFD,12339,41.27
DQN-MFD,12340,41.27
DQN-MFD,12341,41.28
DQN-MFD,12342,41.28
DQN-MFD,12343,41.28
DQN-MFD,12344,41.29
DQN-MFD,12345,41.29
DQN-MFD,12346,41.3
DQN-MFD,12347,41.3
DQN-MFD,12348,41.3
DQN-MFD,12349,41.31
DQN-MFD,12350,41.31
DQN-MFD,12351,41.31
DQN-MFD,12352,41.32
DQN-MFD,12353,41.33
DQN-MFD,12354,41.33
DQN-MFD,12355,41.33
DQN-MFD,12356,41.34
DQN-MFD,12357,41.34
DQN-MFD,12358,41.34
DQN-MFD,12359,41.35
DQN-MFD,12360,41.35
DQN-MFD,12361,41.35
DQN-MFD,12362,41.36
DQN-MFD,12363,41.36
DQN-MFD,12364,41.37
DQN-MFD,12365,41.37
DQN-MFD,12366,41.38
DQN-MFD,12367,41.38
DQN-MFD,12368,41.38
DQN-MFD,12369,41.39
DQN-MFD,12370,41.39
DQN-MFD,12371,41.4
DQN-MFD,12372,41.4
DQN-MFD,12373,41.4
DQN-MFD,12374,41.41
DQN-MFD,12375,41.41
DQN-MFD,12376,41.42
DQN-MFD,12377,41.42
DQN-MFD,12378,41.42
DQN-MFD,12379,41.43
DQN-MFD,12380,41.43
DQN-MFD,12381,41.43
DQN-MFD,12382,41.44
DQN-MFD,12383,41.44
DQN-MFD,12384,41.45
DQN-MFD,12385,41.45
DQN-MFD,12386,41.45
DQN-MFD,12387,41.46
DQN-MFD,12388,41.46
DQN-MFD,12389,41.47
DQN-MFD,12390,41.47
DQN-MFD,12391,41.47
DQN-MFD,12392,41.48
DQN-MFD,12393,41.48
DQN-MFD,12394,41.49
DQN-MFD,12395,41.49
DQN-MFD,12396,41.49
DQN-MFD,12397,41.5
DQN-MFD,12398,41.5
DQN-MFD,12399,41.51
DQN-MFD,12400,41.51
DQN-MFD,12401,41.52
DQN-MFD,12402,41.52
DQN-MFD,12403,41.52
DQN-MFD,12404,41.53
DQN-MFD,12405,41.53
DQN-MFD,12406,41.53
DQN-MFD,12407,41.54
DQN-MFD,12408,41.54
DQN-MFD,12409,41.54
DQN-MFD,12410,41.55
DQN-MFD,12411,41.55
DQN-MFD,12412,41.56
DQN-MFD,12413,41.56
DQN-MFD,12414,41.56
DQN-MFD,12415,41.57
DQN-MFD,12416,41.58
DQN-MFD,12417,41.58
DQN-MFD,12418,41.58
DQN-MFD,12419,41.59
DQN-MFD,12420,41.59
DQN-MFD,12421,41.59
DQN-MFD,12422,41.6
DQN-MFD,12423,41.6
DQN-MFD,12424,41.61
DQN-MFD,12425,41.61
DQN-MFD,12426,41.62
DQN-MFD,12427,41.62
DQN-MFD,12428,41.62
DQN-MFD,12429,41.62
DQN-MFD,12430,41.63
DQN-MFD,12431,41.63
DQN-MFD,12432,41.64
DQN-MFD,12433,41.64
DQN-MFD,12434,41.64
DQN-MFD,12435,41.65
DQN-MFD,12436,41.65
DQN-MFD,12437,41.66
DQN-MFD,12438,41.66
DQN-MFD,12439,41.67
DQN-MFD,12440,41.67
DQN-MFD,12441,41.67
DQN-MFD,12442,41.68
DQN-MFD,12443,41.68
DQN-MFD,12444,41.69
DQN-MFD,12445,41.69
DQN-MFD,12446,41.69
DQN-MFD,12447,41.7
DQN-MFD,12448,41.7
DQN-MFD,12449,41.7
DQN-MFD,12450,41.71
DQN-MFD,12451,41.71
DQN-MFD,12452,41.72
DQN-MFD,12453,41.72
DQN-MFD,12454,41.73
DQN-MFD,12455,41.73
DQN-MFD,12456,41.73
DQN-MFD,12457,41.74
DQN-MFD,12458,41.74
DQN-MFD,12459,41.74
DQN-MFD,12460,41.75
DQN-MFD,12461,41.75
DQN-MFD,12462,41.76
DQN-MFD,12463,41.76
DQN-MFD,12464,41.76
DQN-MFD,12465,41.77
DQN-MFD,12466,41.77
DQN-MFD,12467,41.78
DQN-MFD,12468,41.78
DQN-MFD,12469,41.79
DQN-MFD,12470,41.79
DQN-MFD,12471,41.79
DQN-MFD,12472,41.8
DQN-MFD,12473,41.8
DQN-MFD,12474,41.8
DQN-MFD,12475,41.81
DQN-MFD,12476,41.81
DQN-MFD,12477,41.82
DQN-MFD,12478,41.82
DQN-MFD,12479,41.83
DQN-MFD,12480,41.83
DQN-MFD,12481,41.83
DQN-MFD,12482,41.84
DQN-MFD,12483,41.84
DQN-MFD,12484,41.85
DQN-MFD,12485,41.85
DQN-MFD,12486,41.85
DQN-MFD,12487,41.86
DQN-MFD,12488,41.86
DQN-MFD,12489,41.86
DQN-MFD,12490,41.87
DQN-MFD,12491,41.87
DQN-MFD,12492,41.88
DQN-MFD,12493,41.88
DQN-MFD,12494,41.89
DQN-MFD,12495,41.89
DQN-MFD,12496,41.89
DQN-MFD,12497,41.9
DQN-MFD,12498,41.9
DQN-MFD,12499,41.91
DQN-MFD,12500,41.91
DQN-MFD,12501,41.91
DQN-MFD,12502,41.92
DQN-MFD,12503,41.92
DQN-MFD,12504,41.93
DQN-MFD,12505,41.93
DQN-MFD,12506,41.93
DQN-MFD,12507,41.94
DQN-MFD,12508,41.94
DQN-MFD,12509,41.95
DQN-MFD,12510,41.95
DQN-MFD,12511,41.95
DQN-MFD,12512,41.96
DQN-MFD,12513,41.96
DQN-MFD,12514,41.97
DQN-MFD,12515,41.97
DQN-MFD,12516,41.97
DQN-MFD,12517,41.98
DQN-MFD,12518,41.98
DQN-MFD,12519,41.99
DQN-MFD,12520,41.99
DQN-MFD,12521,41.99
DQN-MFD,12522,42.0
DQN-MFD,12523,42.0
DQN-MFD,12524,42.01
DQN-MFD,12525,42.01
DQN-MFD,12526,42.01
DQN-MFD,12527,42.02
DQN-MFD,12528,42.02
DQN-MFD,12529,42.03
DQN-MFD,12530,42.03
DQN-MFD,12531,42.03
DQN-MFD,12532,42.04
DQN-MFD,12533,42.04
DQN-MFD,12534,42.04
DQN-MFD,12535,42.05
DQN-MFD,12536,42.06
DQN-MFD,12537,42.06
DQN-MFD,12538,42.06
DQN-MFD,12539,42.07
DQN-MFD,12540,42.07
DQN-MFD,12541,42.07
DQN-MFD,12542,42.08
DQN-MFD,12543,42.08
DQN-MFD,12544,42.09
DQN-MFD,12545,42.09
DQN-MFD,12546,42.09
DQN-MFD,12547,42.1
DQN-MFD,12548,42.1
DQN-MFD,12549,42.11
DQN-MFD,12550,42.11
DQN-MFD,12551,42.11
DQN-MFD,12552,42.12
DQN-MFD,12553,42.12
DQN-MFD,12554,42.12
DQN-MFD,12555,42.13
DQN-MFD,12556,42.14
DQN-MFD,12557,42.14
DQN-MFD,12558,42.14
DQN-MFD,12559,42.15
DQN-MFD,12560,42.15
DQN-MFD,12561,42.15
DQN-MFD,12562,42.16
DQN-MFD,12563,42.16
DQN-MFD,12564,42.17
DQN-MFD,12565,42.17
DQN-MFD,12566,42.17
DQN-MFD,12567,42.18
DQN-MFD,12568,42.18
DQN-MFD,12569,42.19
DQN-MFD,12570,42.19
DQN-MFD,12571,42.19
DQN-MFD,12572,42.2
DQN-MFD,12573,42.2
DQN-MFD,12574,42.21
DQN-MFD,12575,42.21
DQN-MFD,12576,42.21
DQN-MFD,12577,42.22
DQN-MFD,12578,42.22
DQN-MFD,12579,42.22
DQN-MFD,12580,42.23
DQN-MFD,12581,42.23
DQN-MFD,12582,42.24
DQN-MFD,12583,42.24
DQN-MFD,12584,42.25
DQN-MFD,12585,42.25
DQN-MFD,12586,42.25
DQN-MFD,12587,42.26
DQN-MFD,12588,42.26
DQN-MFD,12589,42.27
DQN-MFD,12590,42.27
DQN-MFD,12591,42.28
DQN-MFD,12592,42.28
DQN-MFD,12593,42.28
DQN-MFD,12594,42.29
DQN-MFD,12595,42.29
DQN-MFD,12596,42.29
DQN-MFD,12597,42.3
DQN-MFD,12598,42.3
DQN-MFD,12599,42.31
DQN-MFD,12600,42.31
DQN-MFD,12601,42.32
DQN-MFD,12602,42.32
DQN-MFD,12603,42.32
DQN-MFD,12604,42.33
DQN-MFD,12605,42.33
DQN-MFD,12606,42.34
DQN-MFD,12607,42.34
DQN-MFD,12608,42.35
DQN-MFD,12609,42.35
DQN-MFD,12610,42.35
DQN-MFD,12611,42.36
DQN-MFD,12612,42.36
DQN-MFD,12613,42.37
DQN-MFD,12614,42.37
DQN-MFD,12615,42.37
DQN-MFD,12616,42.38
DQN-MFD,12617,42.38
DQN-MFD,12618,42.38
DQN-MFD,12619,42.39
DQN-MFD,12620,42.39
DQN-MFD,12621,42.4
DQN-MFD,12622,42.4
DQN-MFD,12623,42.4
DQN-MFD,12624,42.41
DQN-MFD,12625,42.41
DQN-MFD,12626,42.42
DQN-MFD,12627,42.42
DQN-MFD,12628,42.43
DQN-MFD,12629,42.43
DQN-MFD,12630,42.43
DQN-MFD,12631,42.44
DQN-MFD,12632,42.44
DQN-MFD,12633,42.45
DQN-MFD,12634,42.45
DQN-MFD,12635,42.45
DQN-MFD,12636,42.46
DQN-MFD,12637,42.46
DQN-MFD,12638,42.46
DQN-MFD,12639,42.47
DQN-MFD,12640,42.47
DQN-MFD,12641,42.48
DQN-MFD,12642,42.48
DQN-MFD,12643,42.49
DQN-MFD,12644,42.49
DQN-MFD,12645,42.5
DQN-MFD,12646,42.5
DQN-MFD,12647,42.5
DQN-MFD,12648,42.5
DQN-MFD,12649,42.51
DQN-MFD,12650,42.52
DQN-MFD,12651,42.52
DQN-MFD,12652,42.52
DQN-MFD,12653,42.53
DQN-MFD,12654,42.53
DQN-MFD,12655,42.53
DQN-MFD,12656,42.54
DQN-MFD,12657,42.54
DQN-MFD,12658,42.55
DQN-MFD,12659,42.55
DQN-MFD,12660,42.56
DQN-MFD,12661,42.56
DQN-MFD,12662,42.56
DQN-MFD,12663,42.57
DQN-MFD,12664,42.57
DQN-MFD,12665,42.57
DQN-MFD,12666,42.58
DQN-MFD,12667,42.58
DQN-MFD,12668,42.59
DQN-MFD,12669,42.59
DQN-MFD,12670,42.6
DQN-MFD,12671,42.6
DQN-MFD,12672,42.6
DQN-MFD,12673,42.61
DQN-MFD,12674,42.61
DQN-MFD,12675,42.61
DQN-MFD,12676,42.62
DQN-MFD,12677,42.62
DQN-MFD,12678,42.63
DQN-MFD,12679,42.63
DQN-MFD,12680,42.64
DQN-MFD,12681,42.64
DQN-MFD,12682,42.64
DQN-MFD,12683,42.65
DQN-MFD,12684,42.65
DQN-MFD,12685,42.66
DQN-MFD,12686,42.66
DQN-MFD,12687,42.67
DQN-MFD,12688,42.67
DQN-MFD,12689,42.67
DQN-MFD,12690,42.68
DQN-MFD,12691,42.68
DQN-MFD,12692,42.69
DQN-MFD,12693,42.69
DQN-MFD,12694,42.69
DQN-MFD,12695,42.7
DQN-MFD,12696,42.7
DQN-MFD,12697,42.71
DQN-MFD,12698,42.71
DQN-MFD,12699,42.71
DQN-MFD,12700,42.72
DQN-MFD,12701,42.72
DQN-MFD,12702,42.72
DQN-MFD,12703,42.73
DQN-MFD,12704,42.73
DQN-MFD,12705,42.74
DQN-MFD,12706,42.74
DQN-MFD,12707,42.74
DQN-MFD,12708,42.75
DQN-MFD,12709,42.75
DQN-MFD,12710,42.76
DQN-MFD,12711,42.76
DQN-MFD,12712,42.77
DQN-MFD,12713,42.77
DQN-MFD,12714,42.77
DQN-MFD,12715,42.78
DQN-MFD,12716,42.78
DQN-MFD,12717,42.79
DQN-MFD,12718,42.79
DQN-MFD,12719,42.8
DQN-MFD,12720,42.8
DQN-MFD,12721,42.81
DQN-MFD,12722,42.81
DQN-MFD,12723,42.81
DQN-MFD,12724,42.82
DQN-MFD,12725,42.82
DQN-MFD,12726,42.82
DQN-MFD,12727,42.83
DQN-MFD,12728,42.83
DQN-MFD,12729,42.84
DQN-MFD,12730,42.84
DQN-MFD,12731,42.84
DQN-MFD,12732,42.85
DQN-MFD,12733,42.85
DQN-MFD,12734,42.86
DQN-MFD,12735,42.86
DQN-MFD,12736,42.87
DQN-MFD,12737,42.87
DQN-MFD,12738,42.87
DQN-MFD,12739,42.88
DQN-MFD,12740,42.88
DQN-MFD,12741,42.88
DQN-MFD,12742,42.89
DQN-MFD,12743,42.9
DQN-MFD,12744,42.9
DQN-MFD,12745,42.9
DQN-MFD,12746,42.91
DQN-MFD,12747,42.91
DQN-MFD,12748,42.91
DQN-MFD,12749,42.92
DQN-MFD,12750,42.92
DQN-MFD,12751,42.93
DQN-MFD,12752,42.93
DQN-MFD,12753,42.93
DQN-MFD,12754,42.94
DQN-MFD,12755,42.94
DQN-MFD,12756,42.95
DQN-MFD,12757,42.95
DQN-MFD,12758,42.96
DQN-MFD,12759,42.96
DQN-MFD,12760,42.96
DQN-MFD,12761,42.97
DQN-MFD,12762,42.97
DQN-MFD,12763,42.98
DQN-MFD,12764,42.98
DQN-MFD,12765,42.99
DQN-MFD,12766,42.99
DQN-MFD,12767,42.99
DQN-MFD,12768,43.0
DQN-MFD,12769,43.0
DQN-MFD,12770,43.0
DQN-MFD,12771,43.01
DQN-MFD,12772,43.01
DQN-MFD,12773,43.02
DQN-MFD,12774,43.02
DQN-MFD,12775,43.03
DQN-MFD,12776,43.03
DQN-MFD,12777,43.03
DQN-MFD,12778,43.04
DQN-MFD,12779,43.04
DQN-MFD,12780,43.05
DQN-MFD,12781,43.05
DQN-MFD,12782,43.05
DQN-MFD,12783,43.06
DQN-MFD,12784,43.06
DQN-MFD,12785,43.06
DQN-MFD,12786,43.07
DQN-MFD,12787,43.08
DQN-MFD,12788,43.08
DQN-MFD,12789,43.08
DQN-MFD,12790,43.09
DQN-MFD,12791,43.09
DQN-MFD,12792,43.1
DQN-MFD,12793,43.1
DQN-MFD,12794,43.1
DQN-MFD,12795,43.11
DQN-MFD,12796,43.11
DQN-MFD,12797,43.12
DQN-MFD,12798,43.12
DQN-MFD,12799,43.13
DQN-MFD,12800,43.13
DQN-MFD,12801,43.13
DQN-MFD,12802,43.14
DQN-MFD,12803,43.14
DQN-MFD,12804,43.15
DQN-MFD,12805,43.15
DQN-MFD,12806,43.15
DQN-MFD,12807,43.16
DQN-MFD,12808,43.16
DQN-MFD,12809,43.17
DQN-MFD,12810,43.17
DQN-MFD,12811,43.18
DQN-MFD,12812,43.18
DQN-MFD,12813,43.18
DQN-MFD,12814,43.19
DQN-MFD,12815,43.19
DQN-MFD,12816,43.19
DQN-MFD,12817,43.2
DQN-MFD,12818,43.2
DQN-MFD,12819,43.21
DQN-MFD,12820,43.21
DQN-MFD,12821,43.21
DQN-MFD,12822,43.22
DQN-MFD,12823,43.22
DQN-MFD,12824,43.23
DQN-MFD,12825,43.23
DQN-MFD,12826,43.23
DQN-MFD,12827,43.24
DQN-MFD,12828,43.24
DQN-MFD,12829,43.25
DQN-MFD,12830,43.25
DQN-MFD,12831,43.26
DQN-MFD,12832,43.26
DQN-MFD,12833,43.26
DQN-MFD,12834,43.27
DQN-MFD,12835,43.27
DQN-MFD,12836,43.28
DQN-MFD,12837,43.28
DQN-MFD,12838,43.29
DQN-MFD,12839,43.29
DQN-MFD,12840,43.29
DQN-MFD,12841,43.3
DQN-MFD,12842,43.3
DQN-MFD,12843,43.3
DQN-MFD,12844,43.31
DQN-MFD,12845,43.31
DQN-MFD,12846,43.32
DQN-MFD,12847,43.32
DQN-MFD,12848,43.32
DQN-MFD,12849,43.33
DQN-MFD,12850,43.34
DQN-MFD,12851,43.34
DQN-MFD,12852,43.34
DQN-MFD,12853,43.35
DQN-MFD,12854,43.35
DQN-MFD,12855,43.35
DQN-MFD,12856,43.36
DQN-MFD,12857,43.36
DQN-MFD,12858,43.37
DQN-MFD,12859,43.37
DQN-MFD,12860,43.38
DQN-MFD,12861,43.38
DQN-MFD,12862,43.38
DQN-MFD,12863,43.39
DQN-MFD,12864,43.39
DQN-MFD,12865,43.4
DQN-MFD,12866,43.4
DQN-MFD,12867,43.41
DQN-MFD,12868,43.41
DQN-MFD,12869,43.41
DQN-MFD,12870,43.42
DQN-MFD,12871,43.42
DQN-MFD,12872,43.43
DQN-MFD,12873,43.43
DQN-MFD,12874,43.43
DQN-MFD,12875,43.44
DQN-MFD,12876,43.44
DQN-MFD,12877,43.45
DQN-MFD,12878,43.45
DQN-MFD,12879,43.46
DQN-MFD,12880,43.46
DQN-MFD,12881,43.46
DQN-MFD,12882,43.47
DQN-MFD,12883,43.47
DQN-MFD,12884,43.48
DQN-MFD,12885,43.48
DQN-MFD,12886,43.48
DQN-MFD,12887,43.49
DQN-MFD,12888,43.49
DQN-MFD,12889,43.5
DQN-MFD,12890,43.5
DQN-MFD,12891,43.51
DQN-MFD,12892,43.51
DQN-MFD,12893,43.51
DQN-MFD,12894,43.52
DQN-MFD,12895,43.52
DQN-MFD,12896,43.52
DQN-MFD,12897,43.53
DQN-MFD,12898,43.54
DQN-MFD,12899,43.54
DQN-MFD,12900,43.54
DQN-MFD,12901,43.55
DQN-MFD,12902,43.55
DQN-MFD,12903,43.55
DQN-MFD,12904,43.56
DQN-MFD,12905,43.56
DQN-MFD,12906,43.57
DQN-MFD,12907,43.57
DQN-MFD,12908,43.58
DQN-MFD,12909,43.58
DQN-MFD,12910,43.58
DQN-MFD,12911,43.59
DQN-MFD,12912,43.59
DQN-MFD,12913,43.6
DQN-MFD,12914,43.6
DQN-MFD,12915,43.6
DQN-MFD,12916,43.61
DQN-MFD,12917,43.61
DQN-MFD,12918,43.62
DQN-MFD,12919,43.62
DQN-MFD,12920,43.62
DQN-MFD,12921,43.63
DQN-MFD,12922,43.64
DQN-MFD,12923,43.64
DQN-MFD,12924,43.64
DQN-MFD,12925,43.65
DQN-MFD,12926,43.65
DQN-MFD,12927,43.66
DQN-MFD,12928,43.66
DQN-MFD,12929,43.66
DQN-MFD,12930,43.67
DQN-MFD,12931,43.67
DQN-MFD,12932,43.67
DQN-MFD,12933,43.68
DQN-MFD,12934,43.69
DQN-MFD,12935,43.69
DQN-MFD,12936,43.69
DQN-MFD,12937,43.69
DQN-MFD,12938,43.7
DQN-MFD,12939,43.7
DQN-MFD,12940,43.71
DQN-MFD,12941,43.72
DQN-MFD,12942,43.72
DQN-MFD,12943,43.72
DQN-MFD,12944,43.73
DQN-MFD,12945,43.73
DQN-MFD,12946,43.73
DQN-MFD,12947,43.74
DQN-MFD,12948,43.74
DQN-MFD,12949,43.75
DQN-MFD,12950,43.75
DQN-MFD,12951,43.75
DQN-MFD,12952,43.76
DQN-MFD,12953,43.76
DQN-MFD,12954,43.77
DQN-MFD,12955,43.77
DQN-MFD,12956,43.78
DQN-MFD,12957,43.78
DQN-MFD,12958,43.78
DQN-MFD,12959,43.79
DQN-MFD,12960,43.79
DQN-MFD,12961,43.8
DQN-MFD,12962,43.8
DQN-MFD,12963,43.81
DQN-MFD,12964,43.81
DQN-MFD,12965,43.81
DQN-MFD,12966,43.82
DQN-MFD,12967,43.82
DQN-MFD,12968,43.82
DQN-MFD,12969,43.83
DQN-MFD,12970,43.83
DQN-MFD,12971,43.84
DQN-MFD,12972,43.84
DQN-MFD,12973,43.85
DQN-MFD,12974,43.85
DQN-MFD,12975,43.86
DQN-MFD,12976,43.86
DQN-MFD,12977,43.87
DQN-MFD,12978,43.87
DQN-MFD,12979,43.87
DQN-MFD,12980,43.88
DQN-MFD,12981,43.88
DQN-MFD,12982,43.88
DQN-MFD,12983,43.89
DQN-MFD,12984,43.89
DQN-MFD,12985,43.9
DQN-MFD,12986,43.9
DQN-MFD,12987,43.9
DQN-MFD,12988,43.91
DQN-MFD,12989,43.91
DQN-MFD,12990,43.92
DQN-MFD,12991,43.92
DQN-MFD,12992,43.92
DQN-MFD,12993,43.93
DQN-MFD,12994,43.93
DQN-MFD,12995,43.94
DQN-MFD,12996,43.94
DQN-MFD,12997,43.95
DQN-MFD,12998,43.95
DQN-MFD,12999,43.95
DQN-MFD,13000,43.96
DQN-MFD,13001,43.96
DQN-MFD,13002,43.97
DQN-MFD,13003,43.97
DQN-MFD,13004,43.98
DQN-MFD,13005,43.98
DQN-MFD,13006,43.99
DQN-MFD,13007,43.99
DQN-MFD,13008,44.0
DQN-MFD,13009,44.0
DQN-MFD,13010,44.0
DQN-MFD,13011,44.0
DQN-MFD,13012,44.01
DQN-MFD,13013,44.01
DQN-MFD,13014,44.02
DQN-MFD,13015,44.02
DQN-MFD,13016,44.03
DQN-MFD,13017,44.03
DQN-MFD,13018,44.04
DQN-MFD,13019,44.04
DQN-MFD,13020,44.04
DQN-MFD,13021,44.05
DQN-MFD,13022,44.05
DQN-MFD,13023,44.06
DQN-MFD,13024,44.06
DQN-MFD,13025,44.07
DQN-MFD,13026,44.07
DQN-MFD,13027,44.07
DQN-MFD,13028,44.08
DQN-MFD,13029,44.08
DQN-MFD,13030,44.08
DQN-MFD,13031,44.09
DQN-MFD,13032,44.09
DQN-MFD,13033,44.1
DQN-MFD,13034,44.1
DQN-MFD,13035,44.11
DQN-MFD,13036,44.11
DQN-MFD,13037,44.12
DQN-MFD,13038,44.12
DQN-MFD,13039,44.13
DQN-MFD,13040,44.13
DQN-MFD,13041,44.13
DQN-MFD,13042,44.14
DQN-MFD,13043,44.14
DQN-MFD,13044,44.14
DQN-MFD,13045,44.15
DQN-MFD,13046,44.15
DQN-MFD,13047,44.16
DQN-MFD,13048,44.16
DQN-MFD,13049,44.17
DQN-MFD,13050,44.17
DQN-MFD,13051,44.18
DQN-MFD,13052,44.18
DQN-MFD,13053,44.18
DQN-MFD,13054,44.19
DQN-MFD,13055,44.19
DQN-MFD,13056,44.2
DQN-MFD,13057,44.2
DQN-MFD,13058,44.2
DQN-MFD,13059,44.21
DQN-MFD,13060,44.21
DQN-MFD,13061,44.22
DQN-MFD,13062,44.22
DQN-MFD,13063,44.22
DQN-MFD,13064,44.23
DQN-MFD,13065,44.24
DQN-MFD,13066,44.24
DQN-MFD,13067,44.24
DQN-MFD,13068,44.25
DQN-MFD,13069,44.25
DQN-MFD,13070,44.26
DQN-MFD,13071,44.26
DQN-MFD,13072,44.27
DQN-MFD,13073,44.27
DQN-MFD,13074,44.27
DQN-MFD,13075,44.28
DQN-MFD,13076,44.28
DQN-MFD,13077,44.29
DQN-MFD,13078,44.29
DQN-MFD,13079,44.29
DQN-MFD,13080,44.3
DQN-MFD,13081,44.3
DQN-MFD,13082,44.31
DQN-MFD,13083,44.31
DQN-MFD,13084,44.31
DQN-MFD,13085,44.32
DQN-MFD,13086,44.32
DQN-MFD,13087,44.33
DQN-MFD,13088,44.33
DQN-MFD,13089,44.34
DQN-MFD,13090,44.34
DQN-MFD,13091,44.34
DQN-MFD,13092,44.35
DQN-MFD,13093,44.35
DQN-MFD,13094,44.36
DQN-MFD,13095,44.36
DQN-MFD,13096,44.36
DQN-MFD,13097,44.37
DQN-MFD,13098,44.37
DQN-MFD,13099,44.38
DQN-MFD,13100,44.38
DQN-MFD,13101,44.39
DQN-MFD,13102,44.39
DQN-MFD,13103,44.4
DQN-MFD,13104,44.4
DQN-MFD,13105,44.4
DQN-MFD,13106,44.41
DQN-MFD,13107,44.41
DQN-MFD,13108,44.42
DQN-MFD,13109,44.42
DQN-MFD,13110,44.42
DQN-MFD,13111,44.43
DQN-MFD,13112,44.43
DQN-MFD,13113,44.44
DQN-MFD,13114,44.44
DQN-MFD,13115,44.45
DQN-MFD,13116,44.45
DQN-MFD,13117,44.46
DQN-MFD,13118,44.46
DQN-MFD,13119,44.46
DQN-MFD,13120,44.47
DQN-MFD,13121,44.47
DQN-MFD,13122,44.47
DQN-MFD,13123,44.48
DQN-MFD,13124,44.49
DQN-MFD,13125,44.49
DQN-MFD,13126,44.49
DQN-MFD,13127,44.5
DQN-MFD,13128,44.5
DQN-MFD,13129,44.5
DQN-MFD,13130,44.51
DQN-MFD,13131,44.51
DQN-MFD,13132,44.52
DQN-MFD,13133,44.52
DQN-MFD,13134,44.52
DQN-MFD,13135,44.53
DQN-MFD,13136,44.54
DQN-MFD,13137,44.54
DQN-MFD,13138,44.55
DQN-MFD,13139,44.55
DQN-MFD,13140,44.55
DQN-MFD,13141,44.56
DQN-MFD,13142,44.56
DQN-MFD,13143,44.57
DQN-MFD,13144,44.57
DQN-MFD,13145,44.57
DQN-MFD,13146,44.58
DQN-MFD,13147,44.58
DQN-MFD,13148,44.59
DQN-MFD,13149,44.59
DQN-MFD,13150,44.6
DQN-MFD,13151,44.6
DQN-MFD,13152,44.61
DQN-MFD,13153,44.61
DQN-MFD,13154,44.61
DQN-MFD,13155,44.61
DQN-MFD,13156,44.62
DQN-MFD,13157,44.62
DQN-MFD,13158,44.63
DQN-MFD,13159,44.63
DQN-MFD,13160,44.64
DQN-MFD,13161,44.64
DQN-MFD,13162,44.64
DQN-MFD,13163,44.65
DQN-MFD,13164,44.65
DQN-MFD,13165,44.66
DQN-MFD,13166,44.66
DQN-MFD,13167,44.67
DQN-MFD,13168,44.67
DQN-MFD,13169,44.68
DQN-MFD,13170,44.68
DQN-MFD,13171,44.68
DQN-MFD,13172,44.69
DQN-MFD,13173,44.69
DQN-MFD,13174,44.7
DQN-MFD,13175,44.7
DQN-MFD,13176,44.7
DQN-MFD,13177,44.71
DQN-MFD,13178,44.71
DQN-MFD,13179,44.72
DQN-MFD,13180,44.72
DQN-MFD,13181,44.73
DQN-MFD,13182,44.73
DQN-MFD,13183,44.74
DQN-MFD,13184,44.74
DQN-MFD,13185,44.75
DQN-MFD,13186,44.75
DQN-MFD,13187,44.75
DQN-MFD,13188,44.76
DQN-MFD,13189,44.76
DQN-MFD,13190,44.76
DQN-MFD,13191,44.77
DQN-MFD,13192,44.78
DQN-MFD,13193,44.78
DQN-MFD,13194,44.78
DQN-MFD,13195,44.79
DQN-MFD,13196,44.79
DQN-MFD,13197,44.79
DQN-MFD,13198,44.8
DQN-MFD,13199,44.8
DQN-MFD,13200,44.81
DQN-MFD,13201,44.81
DQN-MFD,13202,44.82
DQN-MFD,13203,44.82
DQN-MFD,13204,44.83
DQN-MFD,13205,44.83
DQN-MFD,13206,44.83
DQN-MFD,13207,44.84
DQN-MFD,13208,44.84
DQN-MFD,13209,44.85
DQN-MFD,13210,44.85
DQN-MFD,13211,44.86
DQN-MFD,13212,44.86
DQN-MFD,13213,44.86
DQN-MFD,13214,44.87
DQN-MFD,13215,44.87
DQN-MFD,13216,44.88
DQN-MFD,13217,44.88
DQN-MFD,13218,44.89
DQN-MFD,13219,44.89
DQN-MFD,13220,44.9
DQN-MFD,13221,44.9
DQN-MFD,13222,44.9
DQN-MFD,13223,44.91
DQN-MFD,13224,44.91
DQN-MFD,13225,44.92
DQN-MFD,13226,44.92
DQN-MFD,13227,44.92
DQN-MFD,13228,44.93
DQN-MFD,13229,44.93
DQN-MFD,13230,44.94
DQN-MFD,13231,44.94
DQN-MFD,13232,44.95
DQN-MFD,13233,44.95
DQN-MFD,13234,44.96
DQN-MFD,13235,44.96
DQN-MFD,13236,44.96
DQN-MFD,13237,44.97
DQN-MFD,13238,44.97
DQN-MFD,13239,44.98
DQN-MFD,13240,44.98
DQN-MFD,13241,44.98
DQN-MFD,13242,44.99
DQN-MFD,13243,44.99
DQN-MFD,13244,45.0
DQN-MFD,13245,45.0
DQN-MFD,13246,45.01
DQN-MFD,13247,45.01
DQN-MFD,13248,45.01
DQN-MFD,13249,45.02
DQN-MFD,13250,45.02
DQN-MFD,13251,45.03
DQN-MFD,13252,45.03
